tweet_text,sentiment
promoç sext fic olh aqu,1
viriat pacíf d,1
put sei skdjsk test aí tent vc divert dkjd,1
acord ced ir lev are p,1
ta tud dand cert ai ir la estrag incri car burr,1
mand vir cas vê cretin,1
ach interess canal foc ltsógt kpop muit víde sobr man express incr,1
dinh pag,1
sim dia perfeit pra estud kkkkkkkkkk,1
pox obrig incen sucess,1
esper máíór du tuítér regr vez,1
ótim chanc aprend general reaprove códig digas,1
follow back direitaun vam fortalec red d,1
sugest pra list mand aí tb vai ser quas inte psol heh,1
ok dudu ent situ heheh aproveit aqu ent,1
hum tá ótim hoj,1
coal final descobr desist encontr algu volt dorm,1
lig ness fest sáb d,1
quer fic vc,1
consegu anj lt3 obrig,1
vam d próx vez vou dar oi,1
“a gent viu ger grung nasc frente” ame víde obrig link rodrig gt luau ed mott sabrin cáss ell comig beija ador,1
ach q ate fim ano dev ir ss,1
heheh pod segu aki gentil,1
nao convid beb chá p,1
algum pesso vid gnt cag,1
precis levant 6h,1
pod ser preguiç ouv rádi consum public ajud mant program,1
q q cust pessoal respe diz respeit futebol fim dia td ali coraçã torc pro tim par caus intrig us “competividade” desculp pra falt bom sens cois bem difer viu gal,1
trech músic fras ferrug,1
felic car enfim bet rich pres,1
bro daniel porc so rt porn con fal,1
vó mãe tão us esmalt dailu dua viv lav roup louç dem pra descasc indiq pra amig tod concord,1
desej tud bom vid garot aind ser garot feliz mund,1
roug the noit hoj amanhã sbt part 0030,1
updat corr mc nest exat moment malt,1
dev ser tud malt contrat pãonam d,1
kkk irã ped link,1
aí n import pesso diz ta lig pod fal q quis decid fic cal parc,1
inter conhec cham pra gent convers,1
obrig famíl quer almoç almoç cas pq aind bacalhau ont,1
okay twitt pens segu,1
perfeit esper alg menos ras sent olav vej sab sobr polít menos sab ser evangél bloqu temp atrás pq question um absurd fal evangél,1
zé olh opç redond motiv merc opç brasil hoj liquid algum ano aind brastemp opç líqu petr4 diss nel redond venc,1
saudad nenhum lt33,1
tip brasil viv guriz acredit meritocrac est laic kkkkkkkkkkkk acord pra vid real brasil oq glob pass tv,1
rang beast morph cheg nov zelând d,1
tweet delet relax,1
vai visit amig portug precis vist daí dam rolé ali europ ocident,1
fã 888 compr vip,1
hoj acord vontad faz nad dia músic the lazy song p,1
karm melhor cad dia 500 pont agor novat,1
incr qd der chav quart outr pesso qd fiz check in hotel,1
to bem um alt baix aqu outr lá vam q vam,1
cans faz mass,1
quer tir cart,1
acab ganh minecraft orig lojabol sim graç aqu saib ganh lojabol minecraftfre,1
pi part fez men sent mulh lá fal sobr fifth harmony mai girl group,1
lind lt3 iti mal obrig,1
platin 5 main jungl cham sucess d nick student of sen,1
deu cuid tud cad detalh grat ♡,1
è lug lind pra tom café almoç,1
up lyric vão lá canal d,1
whatsapp melhor bem ach melhor entr,1
películ fdd pass pitz telemó,1
doc leit gost saralin,1
biasnamor 99 96 pq pootil d,1
ai man faz tant barulh sei atur,1
bab vdd vou pro lab fisic fal ali pert cert ne p,1
seg consegu faz remont tda 1 ballet repertori dia siiiiiim congrat d,1
precis quas 10 ano aperceb videoclip obsessed mariah carey própr mariah carey faz gaj enriqu igles ach mm intelig,1
amig to apoi yt to apoi tim ness cas ra aind bem polít estim além sab interpret falt apoi lix bolsonar lul,1
exist pec jesu poss perdo volt pra vá jeit agor,1
depress man fal sud,1
finaliz grand surpr lind fã brasil,1
pod post link artig tbm,1
som mex coraçã bast,1
5 real amig,1
outr rs,1
qualqu cois pod fal comig ok tô aqu,1
sim verdad banggood gearbest xiaom entreg nad infeliz,1
cois assim estimul alm mud águ pro vinh ach incr pod tá tud bem,1
1o episódi podcast portugu com consci portugu podcast canal difer futur,1
tip tap burac vid pesso ach vai dar cert deix pq precis mim mago volt pq sab vou ajud ser troux sim ter bom coraçã,1
reviv segund semestr niil ent tá mto melhor,1
amand 33 tô tent bebê agor 36,1
aind pod ser q jog né jog praz ter cmg transmisso,1
estóri vid repet mund art cruel presente coraçã verd amém,1
q faz crianç dev tamanh mt difícil menos n esquec aparelh,1
vai tom cart amarel banc,1
ô frô chat saib qualqu situ cê precis bh tam aí,1
im the one i should lov sei tá igual nad né gost dess dua fot armyselcaday,1
fic feliz consig entend abrevi ingl so,1
anôn feliz ensin ser assimm,1
renat flameng ach q vai larg grêmi agor aug boa fas sa carr kkkkkkkkkk md leu 2019 contrat cm grêmi acab ano diss smp quil trabalh aqu,1
salári caiu ant feri,1
dia ta corr tao bem ate ja chor,1
durm direit desd dia q fur,1
dia 17 agost 2018 2112 leonard fal comig hor sao nov doz val eh gab ne kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
séri candidat títul dr opressoril caus junt capitã disput brab ab continu trabalh firm exempl,1
man aind to dev barr chocolat nugal ta,1
ufa aind bem déc segund,1
haileybaldwin melhor moment londr divert pod est bast ter oportun ser cria obrig tod particip desfil tod lind model arrebent obrig,1
opa esper nov ômeg send cdz quer ver,1
faç palavr 2132 2320 segund cham hoj esper engan sobr prédefin segund turn p,1
alguém pod ir medic dp aul cmg,1
elei bolsonar pouc import mach quer presid honest marid,1
cov peg 2k to bem feliz,1
mand dm verif lá,1
starship melhor empr kpop d,1
nad quer ir estúdi faz tatu,1
am refriger unir útil agrad maoonh cocacol econom aur,1
perd mei hor tent inscrev pra segund fas uerj lend anex bláblábl pra est tod document aqu lind,1
vou arrum cas,1
ev eleziz gel,1
mal p krl dp ter cris ansiedad hr q gent n aguent,1
greg entend direit dir gring ei pont democrac exist pq just fal temp tod continu fal,1
olá portug client itaú ach pod ajud obrig mesm,1
carát defin not profes bost acredit vc amo jeit ser sempr tão gentil carinh menosprez anj precis ajud pra mand bem próx pod cont comig,1
entend obrig tir dúv curios,1
amig estranh ter vc ali pert esper bem saudad,1
algum bich estim 1 tartarug 3 pass quer gat,1
ahh tá fácil aqu tb n n pod desanim bor pra cim forç vontad tud melhor,1
fud quim sempr caus part 2,1
ter pass fas seguint gratific autoest precis notíc dest,1
kel,1
sim presid aí vou pod inv ocup paláci planalt mor lá,1
gent cheg cas receb bost cachorr car ach sensac,1
vam faz again d lt3,1
enfim fod melhor deix pra lá n vou fic pens niss 1 mê ter dor cabeç fic mal tod dia,1
sab ent,1
vai férias ter vou cuid cão so cond pod banh piscin lá,1
quer,1
sobr inktob n par n vou faz td pq tá difícil,1
vou sair naum bb,1
nha bom s2,1
amanhã encontr manhã,1
amanhã vou continu assist,1
cachu renov hoj boa d,1
poi repud cant sobr tud posic contr ódi pesso,1
clar vai ser log irá encontr,1
boa man boa sort amanhã,1
to not bast escol heim p dev preocup hshah,1
tô faz papel prefer,1
obrig bebê to chor rir car deu rt,1
eduard agu pouc,1
olá bom dia ópt quartaf 0310 aproveit 276de365 quartaf 3deoutubr,1
vist altur saiu hoj lesion later ach bem record p,1
vou pass tard tod dorm,1
heueh jog to pens ir jog,1
aaaaa d2 disponibiliz disc am fort youtub,1
oi obrig am doçur boa noit,1
classifiqu opon argument esper respost pra quint séri,1
és bonit ar ser boa raparig gost conhec pod sempr mand dm,1
pi gent fal sobr cas organiz protest,1
so quer cheg cas bat lar,1
legal func pra ensin idiom ye d tes badumts vai funcion pra qualqu conteúd,1
ach q vai ser p seman q vou pint cabel pret,1
dia arrepend feat desanim,1
nov 0053 arrum guard roup quart pra mãe fic feliz,1
sei oqu quer pra vid d,1
relax n precis nao,1
vc pod tir ate 100 p,1
vou deix link aqu deix mens constru sarahah,1
hauahuah nunc ia imagin dia ver algum amig aqu gab um 02 ano ant vir mod p,1
to comentar kkkkkkkkkkkkkkkkkkkk choror q ta mud,1
lembr faç,1
pod ter ped outr,1
mund motor xavi,1
madrug nov assist masterchef,1
kkkkkkk obg rê amo vclt3 vcslt3 q dou cont muit cois fic atrapalh,1
netflix pod ter baix nível qual últ mes aind vai lanç grand film rom the ballad of bust scrugg nov film irm coen d,1
ai tom q peg fog morr ment t amo ta p,1
siiiiim ame músic si mt fof tb vou procur ctz,1
eua pod tom venezuel daí far fronteir país prim mund,1
n quer tá aqu,1
fácil exclu tweet esquec fez jeit,1
legal infeliz acab colet dad últ proun ter execut script aind tir ar dá pra rod,1
coloq faz pao queij d,1
bor ser imort ent d,1
ach man ness caracterís obrig,1
fim mund dev est próx pq tô tão otim,1
ahahah fost ana és sempr bem vind,1
amoed exempl,1
ach acab form licenciat vai dar férias pra crianç 2,1
hj surt mt firm pai mex tav quiet kkkk taq televis cim,1
sim larg uso post uma cois ele trabalh blog ah marc cervej aliás sent falt sáb,1
nunc fal,1
honr,1
bom dia pra acord alerg atac,1
228 722 pm vivian q ch sosseg cu 228 722 pm vivian sosseg ne 228 722 pm vitór cham pod ver best pens igual,1
confess prefir jekyll p pq ach amig pra pesso entend cois tip deploy build,1
sempr estrag tud,1
fandomseguefandom lembr q ont fal q ia post um print edit q fiz tá aí vc gost,1
felic únic cois pod dar possu,1
cheg pro crush fal nov fl p kondzillanoprêmiomultishow,1
jbg bg je sel,1
ran vou aprove ninguém onlin fal abraç gost demal,1
horr famil chanc bem alt forç,1
eit curs rapaz,1
são1124 to estress to putass ent saib agor tweet 3 vez segu cois pra lati onlix fal nov estress to putass parabém lati voceconsegu ter cris raiv filh put,1
fot nov inst,1
chapéu cheg hoj,1
nao es cert,1
namor alguém carinh igualin candidat ped vot,1
nunc irrit tant pesso dia,1
deit sofr bols térm barrig,1
cham dm,1
vou volt us emojil antig,1
quas part joelh,1
bom dia boa tard boa noit,1
pi tud vou ter acord ced amanhã tô fud,1
fez bem vai fic tud bem anj tud lev temp,1
ach q tô doent,1
thiag contat melhor process signif senh vaz alert sobr própri acess obrig feedback exclu cart pod entr contat,1
fiz boa acç,1
tiet suplicy tô feliz tant d,1
árbitr par lut segund round,1
simpá assim grand cois diz próx,1
poi pod mand tret and faz enquant import,1
aind estud gené geopolí menos estud seil matér p prov amanhã,1
n po q ser assim lt3,1
pud ajud lev sobr papel celofan destribu irá ajud conhec pesso,1
111 amo lindis aunmedebeslacen,1
parabém muit muit sped,1
tbt rol feliz,1
gost víde amig core pro bairr bom retir d,1
bom dia lind delic,1
públic qu goz pagas assinat tip impingemn bann diz retir adblock,1
segu sofascor fim jog faç tweet,1
deleg outr entr car swat es ta bem represent ps magn malt ministr cas civil bolsonar,1
olá cham dm convers,1
segund feir manhã vontad morr,1
bor ver recomend,1
ach q tá hor deborah arrum namor né gent hum ach cois q cas tá hor vc aprend cuid únic exclusiv vid,1
sinc gal aind bem tcc grup senã entr gradu d,1
mereç mand ai,1
perguntom gent gost lil pump tip nad contr am deu morr,1
real mud,1
entend obrig ensin,1
respeit velh d,1
precis sub algp import instagr cae,1
not sobr vid imp real vid outr moral persist faz feliz pod faz tud bem,1
ach vou faz curs libr d,1
vai mud muit cois ne kkkkkk ruim ps3 vai ser bom xon boa sort,1
troq prim resist 10 ano idad,1
par pra pens atitud,1
aul danç gratuit dia 08 setembr 17h topshopping parc bailarin ter petsold promov event “v danç top” aul danç sal gratuit profes rafael peixot exbailarin cia carl jesu d,1
vid difícil verdad ineg pod facilit vári mod quis convers dp aqu ouv,1
bom dia alegr oi filh,1
oufffff vai ser vai caminh bej pró fresc d,1
oh ya mand aí hor,1
compr busa,1
eit lind diz cristã intoler prov vez cert acredit,1
dev sim pra par import tent ajud pesso ser menos sens,1
além daquil acontec aind cort quas atropel jur ador vid nest moment,1
emb exclud ouç frequ podcast moment poss ler aprec demal particip martim ide alô cas text long kob kindl melhor amig uni contr fotofob,1
dilm tb ment campanh presid,1
quer respond pesso mem “fav forçar” deu bom respeit amo indivídu talv poss interpret man err ent deix fic mem pra mim,1
nad bem sig,1
concord c oq anôn diss,1
portant melhor esquec daremm parabém,1
post met tumblr fiz caminha lik to feliz pq to vend frequ muit gent aqu us,1
gent agress gent coraçã grand log am tip gat fof arranh sempr dorm lad 3,1
époc discuss liberdad express arm recom demal podcast mamil doi episódi escol part control arm discuss peit abert difer lad fod,1
qualqu form obrig pass sit aparent faz serviç,1
entt figen n deix pau dur lek pau dur to temp tod,1
alg acredit cert pont vid viu nad daquil antig sim hoj dia pens bem decis cont diss,1
aind bem preocup cmg sim melhor,1
to cacho princes vou incomod,1
vam jog um transiform vou ter sair 5 malz d,1
prim miss viag vai hostel faz amizad infânc complet desconhec fez pra hostel marqu aqu grand amig amig conhec hostel pass vid …,1
bom dia honey vai sair bem cert diss dia maravilh all the lov x,1
septemb 13 2018 at 0800 good morning hav nic day buen tengan un excel día bom dia desejolh excel dia amer españ usa brasil,1
log vou chul tia compr bilhet sab,1
quer sab faix títul im fin idol,1
melhor dia agor hospit uau quer,1
fd tem faz ser est comig fd assim ve deix la est ai terr cae volt,1
hor post,1
rt fav apreci,1
cois lind iti mal,1
8te entreg pres mt car msm conhec vc aceit,1
bel quart atras curs,1
além sofr c anteced sup dramá eh tranquil viv comig kkkkkkkkk,1
correspond idol man to felizaaaoooooo d,1
mand pra correi,1
stray kid nct quer conhecêl obrig thread incr,1
aah obrig isa exat melhor profes últ err,1
aliás tio q imagin q vc conheç q pouc temp torn pastor favor salnorab bem contraditóri acord cm val q cristian preg além represent val famíl tbm faz polít,1
gal lembrems nad pra sempr faç escolh alguém hoj amanhã arrepend p,1
venh mei dest avis internet qu sequestr lá pro mei mat sum aparec algum órg sab procur ligu pro pai d,1
outr vid nao nest tbm,1
ach dev ir so ser óbv ser faz rest trabalh daí p,1
bom dia vou fic so hoj friend nao vai p,1
envi apen víde porqu mãe grav apen víde cant enquant grav tod cant tod víde cant post mãe grav 2° bloc,1
bom show pra vc,1
ach nunc tão bem tô agor to mt feliz,1
tent fic temp cad gost ped desculp alguém fic chate alg boa noit,1
sei proporcion,1
bacan gost bast pod deix vou lev consider sim obrig apresent,1
volt gost quemgost,1
quer antóni cact fl melhor represent verd antóni pod ter tud verdad,1
tud fic cert final,1
ach nunc dir dia pqp to viv melhor fas vid,1
brasileiro,1
ganh fon hoj,1
vai vim faz cabel bonec,1
aaa quer cervej gel agor,1
deu sempr arrum brig fez nad arrum brig pq fez simm,1
limp 173 gb lix mac ajud cleanmymac profiss,1
sab 8 doming 9,1
junt ano sar parecem bem,1
junt fort bia gost convid faz part campanh ajud eleg mulh jov femin psol câm dá olh sit,1
aqu forç voc entend lad unic cert ja voc nao qu dar bol pra licenç ocup ok,1
segund terç fal,1
pesso pouc impaci irrit facil ent acontec faz cam pal ajud irm moç faz nad direit conclus quas dei soc,1
vai sair fot isabell gent aind marc dia vai demor,1
vej vai dar raiv prot algum moment vou ment prot maravilh contr at dubl prot lacr algum cen quím doi enfim tent hah,1
vc bem sab an ah mass dal term frequ,1
par queix tud começ faz algum cois mud,1
ne inconsci dorm,1
mt feliz to consegu faz red temp cert cronometr,1
gaj fez sair jorg pô ver netflix tent adormec dorm dua hor aqu diret obg bun tam junt irm,1
cheg cas vou fzr cen p,1
bom gost marc lt3 produt exclus promoç encerr aproxim possível adquir outr form,1
lul candidat sim man batman candidat altur campeonat tod mund sab chap haddad manuel p,1
gent faz quest ser escrot quest disfarçaentoj bom dia,1
fic c son fd tod doming noit n consig dorm,1
bom vc segu risc roman base som ent sim msm assim core éjungkook norm,1
p ti,1
bom dia anj esper dia bom cuid ta aaa bom dia atras msnsnab vou cuid tent menos,1
curt bfa,1
ta tud bem avis prévi,1
quer cheg cas tom gnd banh morr sof ver um episódi friend,1
vou tom banholig arouv músic chor temp consegu ire dorm,1
jeit ent lig pro tio gabben precis dar apoi técn pra dlor cheg p,1
tô tranquil calm p,1
vou dorm tip 3 hor,1
gost,1
cont vitór né ver,1
és melhor jur,1
ah ador pão ovo d,1
