user_name	tweet	date	label	day_period
aannafyd	um monte de gente postando foto no outback e eu aqui na maior vontade	2020-09-20 01:43:19+00:00	negativo	overnight
gustavcancelado	giovanna não quis ir me ver na porta do outback!!	2020-09-19 04:01:43+00:00	negativo	overnight
lelagbri	minha mae pro meu irmão: qq vc acha da gente sair pra jantar no outback hj? meu irmão: ah mãe, n to mto afim eu: ah mas vc tá sim quem eh que nega comida pelo amor de deus???	2020-09-17 19:16:18+00:00	negativo	night
brucaixeiro	um ano atrás estava eu no outback por ter sido convidada pra experimentar todo o cardápio novo coronavírus acabe logo	2020-09-16 17:29:36+00:00	negativo	afternoon
CaahCrv	meu pai pagar a pensao: ir comemorar o aniversário do irmão no outback:	2020-09-15 20:40:07+00:00	negativo	night
taviinho05	tô desacreditado que tenha 39 pessoas na nossa frente no outback pra almoçar	2020-09-12 17:25:38+00:00	negativo	afternoon
yongbyuI	todo mundo indo pra praia shopping outback e todos os meus roles de quarentena foram veterinário e hospital saco	2020-09-10 14:34:41+00:00	negativo	afternoon
cruzzffc	essas gurias não respeitam mais nada ne, ontem eu com o vini esperando ser chamado pra entrar na outback e uma vaca secando ele, e eu parada olhando pra ela e ela me olha e ri, vontade de grudar a cabeça dela na parede	2020-09-08 14:20:22+00:00	negativo	afternoon
esquil4	podevim vem na mão entao vem na mão então e abaixa o tom de voz pra falar comigo tá q eu não sou tuas piranha q tu encontra na rua não você fala bdireito cmg e fale baixo por favor vc não ta no outback pra ficar agindo gritando comigo não tá fiqesperta	2020-09-06 04:00:35+00:00	negativo	overnight
BianchiYa	gente meu pai n quer ir no outback	2020-09-05 17:29:00+00:00	negativo	afternoon
eolucassenaa	aí chamei alan pra comer no madero, viado não quer ir q outback, n cansa de comer lá não	2020-09-04 17:49:03+00:00	negativo	afternoon
larippires1	não sabia q a merda do shop tava fechando 20h, quando sai do outback todas as lojas fechada, não consegui achar nada p mim, vou ter q voltar lá dnv	2020-09-02 23:37:20+00:00	negativo	night
ibarrosl	jean falou tanto do outback que agora eu quero ir	2020-09-01 20:04:39+00:00	negativo	night
itssmaari	mil anos de amizade e nunca me levou no outback	2020-08-26 15:35:49+00:00	negativo	afternoon
amandamartinsl_	eu não to acreditando que eu esperei 26 pessoas no outback p atendente vir me flr que não tem fondue de choc	2020-08-23 00:36:48+00:00	negativo	overnight
Halansllva	meu pai foi pro outback e nem me avisou pô	2020-08-20 21:35:00+00:00	negativo	night
luuaneoliveiraa	meus tios me ligaram por chamada de vídeo só pra mostrar q estão no outback	2020-08-19 22:29:24+00:00	negativo	night
anao_maldito	fila pra entrar no outback que isso	2020-08-17 23:20:09+00:00	negativo	night
_annelisap	é uma chata mesmo, quero pagar comida pra menina e ela não me deixa eu ia pagar outback pra essa enjoada	2020-08-12 19:07:21+00:00	negativo	night
Vitorense_	fav= : primeira impressão: extrovertido : nivel de aproximidade: 8/10 : confesso que: até hj nn fui no outback haahh : gosto de você? muito : ja stalkiei? já	2020-08-08 23:12:14+00:00	negativo	night
JuniorGaldino6	q isso outback tá muito cheio	2020-08-08 18:31:31+00:00	negativo	night
caiomarcelo99	outback lotado pqp	2020-08-08 01:46:06+00:00	negativo	overnight
isysdfp	do nada bateu vontade de fondue do outback	2020-08-05 02:05:01+00:00	negativo	overnight
vaxconcelos3	:primeira impressão: gente boa :tenho ciúme ?: nop :gosto de você?: ss : ppp: passo : confesso que: pqp vc é muito engraçado cara só de lembra no dia do outback já da vontade de ri	2020-08-05 01:10:47+00:00	negativo	overnight
RafPierote	se eu não comer aquele bendito fundue do outback eu vou ter um filho	2020-08-03 20:28:11+00:00	negativo	night
Axiszor	a postou uma foto junto com o no outback mal sabe ela que o time do flamengo nessa situação e ela jantando? af	2020-08-03 16:22:08+00:00	negativo	afternoon
humanodaGaia	droga de vida meu outback diario	2020-07-24 13:32:29+00:00	negativo	afternoon
BiaJ_J	affz não tem ninguém pra ir no outback comigo hj	2020-07-21 19:41:06+00:00	negativo	night
PonttesLeticiaa	esse fondue do outback é uma das piores coisas q já comi na vida	2020-07-15 02:08:52+00:00	negativo	overnight
vicramoss_	cheguei no outback 20:02, n pude entrar pq fechava 20:00 qs chutei o balde c a mulher, cheia d ódio	2020-07-08 23:19:31+00:00	negativo	night
julliacrds	louc pra comer um outback e tá lotadissimo	2020-07-06 00:09:24+00:00	negativo	overnight
bluxm00n	meu amigo me chamando pra comer algo do outback eu por fora: estou sem dinheiro, não dá eu por dentro: nem fudendo que vou gastar meu dinheiro pra atrapalhar minha mf e acabar com o meu nf de hoje	2020-07-03 21:25:31+00:00	negativo	night
Mombra05	saudades de um outback	2020-07-03 01:51:35+00:00	negativo	overnight
bibi1895	ela também tá com saudade de vc, piranha corona vai embora e deixa a gente ter nosso outback	2020-07-02 22:49:08+00:00	negativo	night
RaphaFranciozo	como que o outback não entrega batata c cheddar e bacon	2020-06-20 07:48:31+00:00	negativo	morning
DaviSilverio	4 anos p sair um outback e nem saiu, e agr quer puxar resenha	2020-06-17 17:34:41+00:00	negativo	afternoon
filipettr	já fiz aquele teste completo há uns 2 meses, gastei 350 reais naquilo só pra vir negativo agora me recuso a participar de testes vou pedir outback no almoço amanhã é isso	2020-06-16 21:09:06+00:00	negativo	night
belmontjuba	por que eu não consigo achar o outback no meu ifood ?	2020-06-15 02:43:02+00:00	negativo	overnight
CircusPopcorn	o do outback era ruim ninguém da mesa conseguiu comer juro q ñ sou chata c comida kkkk	2020-06-14 18:13:33+00:00	negativo	night
marilimaxx	fico nervosa com o ifood que não passa vr, eu quero pedir outback	2020-06-08 19:56:32+00:00	negativo	night
marcosnorj	se não tem chopp no outback vamos de caipira em outback barra shopping sul	2020-06-02 22:25:30+00:00	negativo	night
BXV7RIZ	semana q vem faz um ano q o outback assinou minha carteira,,, , melhor coisa q aconteceu na minha vida só queria volta a trabalhar logo bactéria do caralho	2020-05-11 21:26:39+00:00	negativo	night
tudobemmau	montanha russa engenhamerda lanchas cruzeiros viagens internacionais dinheiro cocaína primeiro beck p**** litrão pipoca basquete luxo alcoolatra absinto shot????? outback nelsao relaçoes sexuais desprotegidas massagem barba cisco	2020-05-05 22:26:16+00:00	negativo	night
rafaznada	notificação: cupom de 8 reais para restaurantes selecionados restaurante selecionado: outback	2020-04-29 15:21:57+00:00	negativo	afternoon
juliarabelorb	to boladona com o outback que entrega no quitite e não entrega na comandante	2020-04-28 00:37:55+00:00	negativo	overnight
Filipe__lino	briguei feio com a mochila via pagou o outback pra ? ahahahaha	2020-04-25 00:21:07+00:00	negativo	overnight
wmelissamel	te dou o docinho do outback de vc apagar esse tweet pra não influenciar seus seguimores	2020-04-24 20:20:45+00:00	negativo	night
looopescaio	planejei um puta rol no outback com surpresa e tudo, a desgraça vai e cancela	2020-03-11 01:47:20+00:00	negativo	overnight
amandapieira	será que a camila poderia me mimar e me levar no outback pra gente se empanturrar	2020-03-05 04:24:46+00:00	negativo	overnight
renanaug_	ai gente saudade qdo aniversariantes pagavam td, minhas amigas fazem aniversário e querem ficar indo em outback e japa	2020-03-04 18:37:45+00:00	negativo	night
BXV7RIZ	ja vi q hoje vai ser um inferninho nesse outback	2020-03-01 14:57:50+00:00	negativo	afternoon
Iokistrange	a fã do stark e de anime que mora no meu coração!!! precisamos nos encontrar mais vezes propositalmente no outback kkkk ainda não acredito que a gente ficou no mesmo hotel e não conseguiu se ver	2020-02-27 01:35:13+00:00	negativo	overnight
ravhena_	eu não admito quem sabe em qual outback eu trabalho ir comer em outro e muito menos vir comer no “meu” e não me avisar	2020-02-27 00:54:14+00:00	negativo	overnight
ArminOliveiira	o bonito tá no outback ainda me manda foto, e eu saindo agora do trabalho fdp	2020-02-15 01:24:29+00:00	negativo	overnight
sweetclaryy	sai dessa, tem que ter 1 outback por mês	2020-02-08 16:52:46+00:00	negativo	afternoon
ntflu	porra minha mãe mandou foto da quentinha que trouxe do outback pra mim e eu não vou dormir em casa	2020-01-31 00:29:10+00:00	negativo	overnight
tireddiamond	promoção das onions no outback e a ranya n tá em cg	2020-01-28 01:37:20+00:00	negativo	overnight
peachwlrd	23h59: ai nossa imagina chines comendo morcego vê se pode uma coisa dessa coitado do animal foi merecido a doença!!! 00h: churrascada coração de galinha asinha de frango linguiça, picanha costelinha barbecue do outback	2020-01-23 20:25:00+00:00	negativo	night
leozinn51	não e tp esse cara ainda me deve 7 reais daquele outback no meio do ano, aí nn tem trocado pra me pagar nn tem pro ônibus mas pra compra chinelo pra gueeeeenga da tem	2020-01-22 01:15:17+00:00	negativo	overnight
julliacrds	[16/01/2020 20:36:30] laurete irma: vai pra onde macaca ? [16/01/2020 20:36:36] jullia: outback [16/01/2020 20:36:48] laurete irma: com qual deles ? essa mona é muito abusada cara	2020-01-16 23:38:00+00:00	negativo	night
Patrik_Cg	outback do park shopping só abre dia 21	2020-01-16 01:48:55+00:00	negativo	overnight
chavesamand_	fiquei anos querendo que alguém me levasse no outback e hoje, percebi que fiquei ansiosa atoa	2020-01-13 01:30:01+00:00	negativo	overnight
aaacprd	eu quero jack nachos do outback agora	2020-01-11 23:08:10+00:00	negativo	night
1fmmzz	outro dia fui no outback “oi moça, onde eu posso lavar a mão?” resp: no banheiro	2020-01-07 21:03:15+00:00	negativo	night
Luiza_Vitoriaa_	fiquei sabendo q a amanda bateu na empregada dela pq ela n tinha feito comida e dps pegou a ferrari dela e foi no outback almoçar, essa informação é vdd ? menina sem noção, nojo	2020-01-03 03:23:22+00:00	negativo	overnight
91marcospaulo	aniversário do maneco, vai geral pro outback e eu aqui passando mal nem vou	2020-01-02 21:17:43+00:00	negativo	night
_cellebarbosa	porra nego quer marcar rolê em outback, n tenho dinheiro p essas palhaçadas nao	2019-12-28 15:46:38+00:00	negativo	afternoon
Pvt_mrnh6	[13/12 16:18] di marca : vamos comer no outback [13/12 16:18] di marca : ok? [13/12 16:19] amr : q ? [13/12 16:19] amr : sério olha a moral cara kkkkkkk amo mt	2019-12-13 19:23:10+00:00	negativo	night
athus	vo mijar no uber refil do outback obg!!!!	2019-12-13 17:28:06+00:00	negativo	afternoon
gabs_ciriaco	gabi ciríaco: a gente precisa sair umas 11:30 gabi ciríaco: pq amanhã se oces ficarem enrolando na ir de ir eu vô ficar assim oh lívia : longe da gente fazer uma coisa dessas lívia : 13:30 então né? torugo : 10 da manhã? beleza jamal : café da manhã no outback??	2019-12-11 23:50:08+00:00	negativo	night
sheikputo	éstava no barra shopping saindo do outback venha mulher puxa o iphone 11 pensei que a gente ia tirar uma selfie e mandou tirar foto delas com amiga tmnc kkkmm	2019-12-10 02:47:34+00:00	negativo	overnight
_LucassFigueira	cadê foto do ademar cntg no outback?	2019-12-08 02:00:47+00:00	negativo	overnight
_madumoreira	mas vc preferiu comer no outback pois não se preocupa	2019-12-01 20:26:05+00:00	negativo	night
elizeucrvh	esse siso é filho da puta, quero ir no outback e não posso	2019-11-26 18:11:37+00:00	negativo	night
fluxo_gorila	estava aí no outback, com a brenda e a minha sogra! você tinha que ir com a gente	2019-11-25 18:47:43+00:00	negativo	night
carolribeirx	geral lá d casa foi p outback e eu abandonada na rocinha kkkkkkkkk	2019-11-25 01:34:12+00:00	negativo	overnight
Thaamirisrocha	tive que recusar o convite de ir pro outback	2019-11-16 21:15:33+00:00	negativo	night
23marcosh_	minha mãe nem que me levar no outback	2019-11-09 18:04:20+00:00	negativo	night
lucasframosss	combinei de ir com a lili e a auri no outback e meu padrasto quebrou a firma falando que tenho que levar ele pro médico	2019-11-07 16:07:11+00:00	negativo	afternoon
lv_gomes	meu pai me liga em vídeo só pra falar q ta comendo no outback q cara chato nem me leva	2019-10-30 22:02:43+00:00	negativo	night
sabrisnaa	eu: boy do outback: tá tudo bem? quer beber algo? eu:	2019-10-26 22:11:05+00:00	negativo	night
luisardrs	tomaz não quis ir no outback só pq tinha 21 mesas na nossa frente	2019-10-20 17:21:15+00:00	negativo	afternoon
RkKozinski	meus cria tudo almoçando no outback po	2019-10-17 15:42:36+00:00	negativo	afternoon
caarolheleno	de cara quente só um outback msm	2019-10-16 22:45:12+00:00	negativo	night
isysdfp	tô indo embora bolada sem meu almoço no outback	2019-10-16 15:55:05+00:00	negativo	afternoon
anao_maldito	outback não rolou mane crlhoo tava fechado não realizei meu sonho ainds kkkk	2019-10-15 04:35:29+00:00	negativo	overnight
natharauj0_	ontem gabriel me chamou pra ir no shopping fui, conversei, ele pagou meu jantar no outback kkkkkk na hora de se despedir, quis me beijar	2019-10-01 19:23:08+00:00	negativo	night
sardellinhaaaa	queria um desgraçado p tomar um whisky na hidro e dps amassar uma costela com batata frita do outback	2019-09-30 09:30:10+00:00	negativo	morning
amandabiuzo	todo dia entro no email pra acompanhar meu cupom do outback so quero ver se vou receber mesmo	2019-09-29 16:58:02+00:00	negativo	afternoon
CarolCandidaa	sdd ir no outback com a prima que eu gosto	2019-09-27 17:49:29+00:00	negativo	afternoon
HernandezCrvg	estou a 2hrs esperando pra entrar no outback	2019-09-24 00:05:57+00:00	negativo	overnight
ChrystianTorre1	30 pessoas na frente pro outback	2019-09-22 18:03:45+00:00	negativo	night
youmanoela	e meu tio que tá desde essas horas me fazendo passar vontade de ir no outback	2019-09-19 10:25:28+00:00	negativo	morning
isabelvonklay	ameaçando terminar meu namoro se o não for no outback comigo comer a costela nova, tenho dito	2019-09-12 15:37:54+00:00	negativo	afternoon
vitsvicente	mais um dia se passou e ainda não fui comer a nova costela do outback	2019-09-11 15:44:15+00:00	negativo	afternoon
zabdipollito	vocês acreditam que meu próprio irmão mentiu pra mim ? ele tinha me convidado pra ir jantar no outback eu aceitei só que no fim descobri que era um encontro de casais eu ia ficar com amigo dele que eu já tinha recusado ah me poupe né que raiva	2019-09-11 00:49:06+00:00	negativo	overnight
Sr_Rio_	mas pera aí, almoço pra esse amigo é coisa séria, ele foi chamado para almoçar e já estava imaginando o novo royal cheese ribs do outback	2019-09-10 21:14:11+00:00	negativo	night
nataliamunix	problema branco do dia: enjoada do outback	2019-08-29 11:25:37+00:00	negativo	morning
MeisinChan_	minha mãe foi pro outback e eu aqui com meus irmão no quarto comendo pão	2019-08-28 21:47:13+00:00	negativo	night
Leomanduca	minha irmã logo no outback e eu nem fui por causa dessa gastrite maldita	2019-08-25 00:47:03+00:00	negativo	overnight
flymiyu	deveria ser crime o outback ter instagram sério	2019-08-22 13:48:43+00:00	negativo	afternoon
brendsxxx	eu quero saber quem é o sujeito que vai no outback cmg comer esse fondue de queijo, to quase indo sozinha	2019-08-19 19:26:19+00:00	negativo	night
vulgomaluquinha	minha mãe foi pro outback e eu dentro de casa	2019-08-04 17:09:28+00:00	negativo	afternoon
eyessoored	as meninas não chegam e eu aqui sentado no outback com cara de bunda	2019-07-30 23:01:52+00:00	negativo	night
mosmodre_	fui com bruna hoje comer no outback fila de espera enorme zzzzzzzz, demos meia volta ainda vou matar meu desejo de comer aquele fondue	2019-07-27 03:58:45+00:00	negativo	overnight
zzzabellinha	que saco , era pra eu estar no outback	2019-07-25 23:00:20+00:00	negativo	night
krol_rc	como assim vc nao vai para porto ?????? empatia sim!!! mas se vc n come no outback ai n kkkkkkkkkk	2019-07-24 02:53:09+00:00	negativo	overnight
covenzyro	ai q inferno trabalhar no outback e comer tudo com 50% off	2019-07-20 18:19:16+00:00	negativo	night
HeloisaKalbaitz	tem tanta coisa boa pra vcs comerem no outback aí eu abro o instagram e vcs estão comendo costela	2019-07-18 21:14:19+00:00	negativo	night
